student_id,school_year,grade_level,section,assessment_quarter,mathematics_grade,english_grade,science_grade,filipino_grade,araling_panlipunan_grade,esp_grade,mapeh_grade,tle_grade,general_average,failed_subjects,present_days,absent_days,late_days,excused_absences,attendance_rate,behavior_core_value,behavior_indicator,behavior_teacher_rating,behavior_quarter,teacher_remarks,intervention_type,intervention_date,intervention_reason,intervention_outcome,improved_after_intervention,risk_status,absent_percentage,late_percentage,high_grade_count,has_intervention,number_of_interventions,risk_label
ST-0272,2025-2026,Grade 7,A,2,70.99,78.67,73.46,62.89,80.5,67.95,75.85,70.74,72.63,2,93,7,5,1,88.75,Excellence,Shows respect to teachers and peers,RO,2,Requires regular monitoring for academic progress,Tutoring,2025-02-15,Need for academic support and monitoring,Ongoing,False,Not At Risk,6.99999999993,4.99999999995,0,1,1,0
ST-0273,2025-2026,Grade 7,A,2,88.97,71.83,87.54,71.1,88.46,82.29,89.35,87.25,83.35,0,100,0,1,1,99.5,Respect,Displays kindness and empathy,AO,2,Requires regular monitoring for academic progress,Unknown,,,Unknown,,Not At Risk,0.0,0.99999999999,0,1,1,0
ST-0274,2025-2026,Grade 7,B,3,79.32,68.7,100.0,86.26,71.22,75.03,75.03,67.6,77.89,0,99,1,2,0,97.75,Compassion,Shows respect to teachers and peers,SO,3,Requires regular monitoring for academic progress,Unknown,,,Unknown,,Not At Risk,0.99999999999,1.99999999998,1,1,1,0
ST-0275,2024-2025,Grade 10,D,4,60.34,84.76,67.02,60.52,70.04,64.58,62.26,70.16,67.46,3,99,1,1,1,98.25,Integrity,Practices honesty,SO,4,Demonstrates positive effort in class,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.99999999999,0,1,1,0
ST-0276,2025-2026,Grade 9,D,1,74.01,89.91,86.08,69.44,79.5,83.05,93.85,85.48,82.67,0,99,1,2,0,97.75,Compassion,Demonstrates effort and perseverance,AO,1,Shows potential but needs more consistency,Unknown,,,Unknown,,Not At Risk,0.99999999999,1.99999999998,1,1,1,0
ST-0277,2024-2025,Grade 5,B,2,80.65,93.47,84.42,79.31,79.56,72.66,88.63,80.73,82.43,0,100,0,0,1,100.0,Responsibility,Shows respect to teachers and peers,RO,2,Shows potential but needs more consistency,Unknown,,,Unknown,,Not At Risk,0.0,0.0,1,1,1,0
ST-0278,2024-2025,Grade 4,D,2,81.45,86.48,75.02,79.61,80.07,72.4,74.72,52.67,75.3,1,99,1,1,0,98.25,Responsibility,Demonstrates effort and perseverance,SO,2,Improving steadily in class participation,Attendance Monitoring,2025-02-15,Behavior concerns affecting learning,Worsened,,At Risk,0.99999999999,0.99999999999,0,1,1,1
ST-0279,2025-2026,Grade 9,B,4,58.01,66.31,54.26,59.03,72.3,70.39,81.24,50.0,63.94,3,100,0,0,0,100.0,Responsibility,Practices honesty,SO,4,Needs follow-up on attendance and punctuality,Attendance Monitoring,2025-04-15,Declining grades and low class participation,Improved,True,Not At Risk,0.0,0.0,0,1,1,0
ST-0280,2024-2025,Grade 4,C,4,94.54,83.16,79.57,82.49,66.84,86.07,90.06,82.85,83.2,0,100,0,1,0,99.5,Compassion,Displays kindness and empathy,AO,4,Demonstrates positive effort in class,Unknown,,,Unknown,,At Risk,0.0,0.99999999999,2,1,1,1
ST-0281,2025-2026,Grade 6,C,3,89.74,77.6,90.62,75.74,76.03,83.95,87.34,83.05,83.01,0,96,4,0,1,95.0,Integrity,Shows respect to teachers and peers,AO,3,Demonstrates positive effort in class,Unknown,,,Unknown,,Not At Risk,3.99999999996,0.0,1,1,1,0
ST-0282,2025-2026,Grade 9,D,4,83.03,83.69,84.41,77.78,85.98,90.81,80.6,98.47,85.6,0,99,1,1,1,98.25,Integrity,Shows respect to teachers and peers,SO,4,Improving steadily in class participation,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.99999999999,2,1,1,0
ST-0283,2025-2026,Grade 9,A,3,54.37,61.08,73.86,68.0,84.92,80.3,68.71,64.83,69.51,3,99,1,1,0,98.25,Integrity,Displays kindness and empathy,NO,3,Requires regular monitoring for academic progress,Unknown,,,Unknown,,At Risk,0.99999999999,0.99999999999,0,1,1,1
ST-0284,2024-2025,Grade 5,A,3,71.18,78.89,91.36,72.72,89.27,85.53,84.95,88.4,82.79,0,98,2,4,2,95.5,Integrity,Displays kindness and empathy,AO,3,Requires regular monitoring for academic progress,Unknown,,,Unknown,,Not At Risk,1.99999999998,3.99999999996,1,1,1,0
ST-0285,2024-2025,Grade 6,A,3,74.32,86.72,73.09,91.75,89.43,76.26,79.28,89.19,82.5,0,100,0,1,0,99.5,Responsibility,Practices honesty,AO,3,Requires regular monitoring for academic progress,Unknown,,,Unknown,,Not At Risk,0.0,0.99999999999,1,1,1,0
ST-0286,2024-2025,Grade 6,D,4,66.93,64.15,70.21,79.09,61.24,67.42,80.48,66.17,69.46,3,99,1,1,0,98.25,Compassion,Displays kindness and empathy,RO,4,Requires regular monitoring for academic progress,Unknown,,,Unknown,,At Risk,0.99999999999,0.99999999999,0,1,1,1
ST-0287,2024-2025,Grade 10,A,1,81.84,79.17,70.2,87.77,76.28,94.32,83.4,73.06,80.75,0,99,1,1,1,98.25,Respect,Demonstrates effort and perseverance,RO,1,Needs follow-up on attendance and punctuality,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.99999999999,1,1,1,0
ST-0288,2024-2025,Grade 7,A,1,68.51,85.48,78.23,66.34,74.23,94.05,71.6,71.29,76.22,0,93,7,4,3,89.25,Responsibility,Shows respect to teachers and peers,AO,1,Shows potential but needs more consistency,Unknown,,,Unknown,,At Risk,6.99999999993,3.99999999996,1,1,1,1
ST-0289,2024-2025,Grade 10,A,2,80.54,67.25,86.54,82.35,80.09,83.01,89.63,87.12,82.07,0,94,6,2,1,91.5,Responsibility,Completes assignments on time,AO,2,Needs follow-up on attendance and punctuality,Unknown,,,Unknown,,Not At Risk,5.99999999994,1.99999999998,0,1,1,0
ST-0290,2025-2026,Grade 4,C,1,64.24,75.74,71.73,50.0,83.42,78.62,64.46,74.98,70.4,2,99,1,2,1,97.75,Respect,Practices honesty,SO,1,Requires regular monitoring for academic progress,Unknown,,,Unknown,,Not At Risk,0.99999999999,1.99999999998,0,1,1,0
ST-0291,2025-2026,Grade 8,A,3,63.59,83.82,75.93,93.65,89.84,85.36,87.61,90.67,83.81,0,100,0,0,1,100.0,Integrity,Completes assignments on time,AO,3,Needs follow-up on attendance and punctuality,Unknown,,,Unknown,,Not At Risk,0.0,0.0,2,1,1,0
ST-0292,2025-2026,Grade 7,C,4,79.81,96.23,80.91,79.85,86.71,94.87,91.68,88.71,87.35,0,99,1,0,0,98.75,Compassion,Completes assignments on time,AO,4,Improving steadily in class participation,Unknown,,,Unknown,,At Risk,0.99999999999,0.0,3,1,1,1
ST-0293,2024-2025,Grade 10,A,3,78.25,86.59,77.58,81.56,83.94,76.22,88.23,89.86,82.78,0,99,1,2,1,97.75,Integrity,Shows respect to teachers and peers,NO,3,Shows potential but needs more consistency,Unknown,,,Unknown,,Not At Risk,0.99999999999,1.99999999998,0,1,1,0
ST-0294,2024-2025,Grade 10,A,1,62.08,53.21,50.0,66.77,70.71,73.88,69.83,63.19,63.71,3,98,2,5,3,95.0,Compassion,Practices honesty,AO,1,Needs follow-up on attendance and punctuality,Behavioral Monitoring,2025-01-15,Behavior concerns affecting learning,No Change,False,Not At Risk,1.99999999998,4.99999999995,0,1,1,0
ST-0295,2024-2025,Grade 5,D,2,79.62,68.24,62.99,53.94,58.38,77.26,70.97,62.26,66.71,3,100,0,1,0,99.5,Integrity,Shows respect to teachers and peers,RO,2,Improving steadily in class participation,Unknown,,,Unknown,,At Risk,0.0,0.99999999999,0,1,1,1
ST-0296,2024-2025,Grade 9,C,4,76.09,93.62,81.85,80.96,79.48,92.13,93.9,75.85,84.23,0,100,0,0,1,100.0,Compassion,Practices honesty,SO,4,Improving steadily in class participation,Unknown,,,Unknown,,Not At Risk,0.0,0.0,3,1,1,0
ST-0297,2025-2026,Grade 4,A,3,74.6,83.92,87.16,94.83,82.52,93.25,85.85,84.49,85.83,0,99,1,1,0,98.25,Integrity,Demonstrates effort and perseverance,RO,3,Shows potential but needs more consistency,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.99999999999,2,1,1,0
ST-0298,2024-2025,Grade 10,C,3,81.66,82.35,76.67,69.14,92.09,77.35,89.7,77.48,80.81,0,99,1,1,1,98.25,Compassion,Demonstrates effort and perseverance,RO,3,Improving steadily in class participation,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.99999999999,1,1,1,0
ST-0299,2025-2026,Grade 8,B,1,80.16,85.98,79.41,68.91,85.8,85.91,91.96,77.93,82.01,0,100,0,1,1,99.5,Integrity,Displays kindness and empathy,SO,1,Requires regular monitoring for academic progress,Unknown,,,Unknown,,Not At Risk,0.0,0.99999999999,1,1,1,0
ST-0300,2025-2026,Grade 9,D,4,76.37,83.58,71.79,81.17,61.04,88.01,73.21,80.99,77.02,0,99,1,1,0,98.25,Respect,Demonstrates effort and perseverance,AO,4,Demonstrates positive effort in class,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.99999999999,0,1,1,0
ST-0301,2024-2025,Grade 4,C,3,51.96,68.02,73.26,75.38,83.04,73.17,72.84,63.79,70.18,2,94,6,2,0,91.5,Compassion,Practices honesty,RO,3,Demonstrates positive effort in class,Academic Monitoring,2025-03-15,Need for academic support and monitoring,Worsened,False,At Risk,5.99999999994,1.99999999998,0,1,1,1
ST-0302,2024-2025,Grade 10,B,4,86.07,83.25,71.44,72.04,83.28,74.32,90.52,81.27,80.27,0,100,0,0,0,100.0,Compassion,Demonstrates effort and perseverance,AO,4,Shows potential but needs more consistency,Unknown,,,Unknown,,At Risk,0.0,0.0,1,1,1,1
ST-0303,2024-2025,Grade 5,A,2,60.79,77.49,80.52,87.23,89.01,69.46,80.41,80.55,78.18,0,99,1,0,1,98.75,Compassion,Practices honesty,RO,2,Improving steadily in class participation,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.0,0,1,1,0
ST-0304,2025-2026,Grade 4,C,4,78.04,76.6,68.68,75.92,67.71,69.57,77.48,74.02,73.5,2,97,3,1,1,95.75,Excellence,Demonstrates effort and perseverance,RO,4,Improving steadily in class participation,Guidance Referral,2025-04-15,Declining grades and low class participation,Improved,False,At Risk,2.99999999997,0.99999999999,0,1,1,1
ST-0305,2025-2026,Grade 8,D,1,87.06,78.66,77.74,76.11,66.69,74.37,89.32,85.29,79.41,1,99,1,0,1,98.75,Excellence,Completes assignments on time,SO,1,Improving steadily in class participation,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.0,0,1,1,0
ST-0306,2025-2026,Grade 8,B,2,82.16,83.31,68.32,86.81,78.08,100.0,100.0,83.86,85.32,0,100,0,1,1,99.5,Responsibility,Demonstrates effort and perseverance,AO,2,Requires regular monitoring for academic progress,Unknown,,,Unknown,,Not At Risk,0.0,0.99999999999,2,1,1,0
ST-0307,2025-2026,Grade 4,B,1,76.87,81.39,73.44,88.5,90.5,83.09,82.41,77.57,81.72,0,100,0,2,0,99.0,Compassion,Completes assignments on time,SO,1,Demonstrates positive effort in class,Unknown,,,Unknown,,Not At Risk,0.0,1.99999999998,1,1,1,0
ST-0308,2025-2026,Grade 4,B,1,75.35,70.36,76.34,81.46,87.51,72.29,64.51,75.65,75.43,0,94,6,2,0,91.5,Excellence,Displays kindness and empathy,NO,1,Demonstrates positive effort in class,Unknown,,,Unknown,,At Risk,5.99999999994,1.99999999998,0,1,1,1
ST-0309,2024-2025,Grade 10,A,1,80.78,82.77,77.49,99.2,79.12,85.21,77.86,77.35,82.47,0,99,1,0,0,98.75,Excellence,Completes assignments on time,AO,1,Shows potential but needs more consistency,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.0,1,1,1,0
ST-0310,2024-2025,Grade 10,D,1,69.37,77.44,69.9,76.64,78.6,81.33,85.03,83.92,77.78,0,100,0,1,0,99.5,Responsibility,Shows respect to teachers and peers,SO,1,Requires regular monitoring for academic progress,Unknown,,,Unknown,,Not At Risk,0.0,0.99999999999,0,1,1,0
ST-0311,2025-2026,Grade 9,D,1,98.41,87.25,57.21,92.23,79.48,94.44,75.59,83.38,83.5,0,99,1,2,0,97.75,Integrity,Displays kindness and empathy,AO,1,Shows potential but needs more consistency,Unknown,,,Unknown,,Not At Risk,0.99999999999,1.99999999998,3,1,1,0
ST-0312,2025-2026,Grade 5,C,1,86.37,97.29,100.0,80.82,87.64,93.25,97.35,90.11,91.6,0,100,0,1,0,99.5,Compassion,Completes assignments on time,SO,1,Shows potential but needs more consistency,Unknown,,,Unknown,,Not At Risk,0.0,0.99999999999,5,1,1,0
ST-0313,2025-2026,Grade 5,C,1,94.21,89.99,81.68,86.85,81.4,87.86,100.0,82.96,88.12,0,100,0,2,1,99.0,Respect,Displays kindness and empathy,SO,1,Requires regular monitoring for academic progress,Unknown,,,Unknown,,At Risk,0.0,1.99999999998,2,1,1,1
ST-0314,2025-2026,Grade 4,A,1,95.51,92.77,86.15,96.26,84.67,85.51,76.38,95.29,89.07,0,99,1,1,0,98.25,Integrity,Demonstrates effort and perseverance,RO,1,Needs follow-up on attendance and punctuality,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.99999999999,4,1,1,0
ST-0315,2024-2025,Grade 4,A,1,71.32,77.17,81.7,90.89,80.95,74.97,84.65,97.11,82.34,0,99,1,1,1,98.25,Compassion,Demonstrates effort and perseverance,NO,1,Requires regular monitoring for academic progress,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.99999999999,2,1,1,0
ST-0316,2024-2025,Grade 5,D,3,72.86,83.9,88.62,90.14,89.61,77.21,93.92,88.27,85.57,0,99,1,1,0,98.25,Integrity,Practices honesty,AO,3,Requires regular monitoring for academic progress,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.99999999999,2,1,1,0
ST-0317,2025-2026,Grade 10,C,3,79.99,76.73,80.74,75.69,76.74,87.66,77.95,88.85,80.54,0,93,7,1,2,90.75,Respect,Displays kindness and empathy,SO,3,Shows potential but needs more consistency,Unknown,,,Unknown,,At Risk,6.99999999993,0.99999999999,0,1,1,1
ST-0318,2024-2025,Grade 6,A,1,56.42,87.76,72.84,77.49,72.29,78.4,79.89,85.38,76.31,1,100,0,0,0,100.0,Responsibility,Practices honesty,SO,1,Shows potential but needs more consistency,Unknown,,,Unknown,,Not At Risk,0.0,0.0,0,1,1,0
ST-0319,2025-2026,Grade 5,C,4,97.62,66.73,82.62,59.91,74.93,73.81,85.18,64.8,75.7,1,100,0,1,0,99.5,Responsibility,Shows respect to teachers and peers,RO,4,Requires regular monitoring for academic progress,Unknown,,,Unknown,,At Risk,0.0,0.99999999999,1,1,1,1
ST-0320,2024-2025,Grade 10,C,2,86.66,57.94,78.77,71.53,82.8,80.55,75.12,72.93,75.79,0,96,4,4,2,93.0,Integrity,Completes assignments on time,RO,2,Needs follow-up on attendance and punctuality,Unknown,,,Unknown,,At Risk,3.99999999996,3.99999999996,0,1,1,1
ST-0321,2025-2026,Grade 8,D,4,85.43,71.99,87.51,99.87,77.72,86.23,86.65,92.05,85.93,0,100,0,0,1,100.0,Respect,Displays kindness and empathy,AO,4,Demonstrates positive effort in class,Unknown,,,Unknown,,Not At Risk,0.0,0.0,2,1,1,0
ST-0322,2025-2026,Grade 5,A,4,77.52,88.35,78.61,85.6,93.83,87.84,86.69,88.96,85.93,0,99,1,0,1,98.75,Responsibility,Shows respect to teachers and peers,SO,4,Shows potential but needs more consistency,Unknown,,,Unknown,,At Risk,0.99999999999,0.0,1,1,1,1
ST-0323,2024-2025,Grade 6,A,2,84.09,71.52,87.94,81.2,81.84,83.85,94.78,75.77,82.62,0,99,1,0,1,98.75,Integrity,Practices honesty,AO,2,Requires regular monitoring for academic progress,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.0,1,1,1,0
ST-0324,2024-2025,Grade 7,B,4,65.73,69.82,60.5,78.26,73.37,79.25,81.69,68.72,72.17,2,99,1,1,0,98.25,Responsibility,Demonstrates effort and perseverance,NO,4,Improving steadily in class participation,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.99999999999,0,1,1,0
ST-0325,2025-2026,Grade 9,A,4,69.86,87.12,69.59,89.43,74.39,80.84,96.89,83.84,81.5,0,99,1,0,1,98.75,Excellence,Demonstrates effort and perseverance,AO,4,Requires regular monitoring for academic progress,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.0,1,1,1,0
ST-0326,2025-2026,Grade 7,B,4,84.64,71.54,72.39,79.16,72.07,71.08,81.07,65.19,74.64,2,100,0,0,1,100.0,Compassion,Demonstrates effort and perseverance,SO,4,Shows potential but needs more consistency,Unknown,,,Unknown,,At Risk,0.0,0.0,0,1,1,1
ST-0327,2025-2026,Grade 4,C,1,84.7,84.15,74.6,78.5,93.28,74.62,83.3,82.34,81.94,0,100,0,2,0,99.0,Excellence,Completes assignments on time,RO,1,Requires regular monitoring for academic progress,Unknown,,,Unknown,,Not At Risk,0.0,1.99999999998,1,1,1,0
ST-0328,2025-2026,Grade 6,B,1,79.74,81.51,80.06,94.63,76.4,87.01,90.39,86.65,84.55,0,99,1,2,0,97.75,Integrity,Demonstrates effort and perseverance,RO,1,Improving steadily in class participation,Unknown,,,Unknown,,Not At Risk,0.99999999999,1.99999999998,2,1,1,0
ST-0329,2025-2026,Grade 5,B,4,66.08,93.9,82.77,98.37,80.35,94.35,79.09,99.73,86.83,0,99,1,2,0,97.75,Excellence,Shows respect to teachers and peers,RO,4,Needs follow-up on attendance and punctuality,Unknown,,,Unknown,,Not At Risk,0.99999999999,1.99999999998,4,1,1,0
ST-0330,2024-2025,Grade 10,A,3,89.53,80.88,74.76,71.33,74.59,87.0,81.54,81.66,80.16,0,98,2,4,0,95.5,Integrity,Shows respect to teachers and peers,RO,3,Shows potential but needs more consistency,Unknown,,,Unknown,,At Risk,1.99999999998,3.99999999996,0,1,1,1
ST-0331,2024-2025,Grade 9,D,2,72.24,73.73,86.0,86.4,82.8,88.55,85.02,77.9,81.58,0,100,0,0,1,100.0,Integrity,Shows respect to teachers and peers,NO,2,Requires regular monitoring for academic progress,Unknown,,,Unknown,,Not At Risk,0.0,0.0,0,1,1,0
ST-0332,2024-2025,Grade 7,C,4,58.78,67.84,70.48,68.5,70.99,64.46,69.68,75.37,68.26,3,98,2,5,3,95.0,Respect,Displays kindness and empathy,NO,4,Needs follow-up on attendance and punctuality,Counseling,2025-04-15,Low attendance and poor engagement,Ongoing,True,At Risk,1.99999999998,4.99999999995,0,1,1,1
ST-0333,2024-2025,Grade 8,B,4,82.46,86.61,76.01,86.98,76.66,81.47,85.83,69.38,80.68,0,97,3,0,0,96.25,Respect,Demonstrates effort and perseverance,SO,4,Requires regular monitoring for academic progress,Unknown,,,Unknown,,Not At Risk,2.99999999997,0.0,0,1,1,0
ST-0334,2024-2025,Grade 6,A,3,96.62,83.07,79.4,95.39,90.52,81.84,92.47,78.43,87.22,0,100,0,1,1,99.5,Responsibility,Demonstrates effort and perseverance,AO,3,Requires regular monitoring for academic progress,Unknown,,,Unknown,,Not At Risk,0.0,0.99999999999,4,1,1,0
ST-0335,2024-2025,Grade 5,A,1,82.45,83.28,80.27,90.26,88.43,90.91,100.0,90.08,88.21,0,99,1,2,1,97.75,Respect,Demonstrates effort and perseverance,AO,1,Demonstrates positive effort in class,Unknown,,,Unknown,,Not At Risk,0.99999999999,1.99999999998,4,1,1,0
ST-0336,2025-2026,Grade 10,A,2,63.61,76.94,77.92,76.3,76.41,70.72,76.9,76.88,74.46,1,100,0,1,0,99.5,Responsibility,Shows respect to teachers and peers,RO,2,Improving steadily in class participation,Unknown,,,Unknown,,Not At Risk,0.0,0.99999999999,0,1,1,0
ST-0337,2024-2025,Grade 5,A,2,84.78,88.42,83.92,78.67,84.24,80.6,89.7,91.22,85.19,0,100,0,1,1,99.5,Respect,Displays kindness and empathy,AO,2,Demonstrates positive effort in class,Unknown,,,Unknown,,Not At Risk,0.0,0.99999999999,1,1,1,0
ST-0338,2025-2026,Grade 5,D,4,95.56,100.0,71.53,87.03,82.31,87.97,92.63,82.05,87.38,0,99,1,1,0,98.25,Compassion,Practices honesty,AO,4,Requires regular monitoring for academic progress,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.99999999999,3,1,1,0
ST-0339,2025-2026,Grade 4,C,2,90.84,73.29,77.25,89.27,76.36,88.52,84.59,75.91,82.0,0,97,3,5,0,93.75,Respect,Practices honesty,NO,2,Requires regular monitoring for academic progress,Unknown,,,Unknown,,At Risk,2.99999999997,4.99999999995,1,1,1,1
ST-0340,2024-2025,Grade 5,D,3,81.62,74.21,83.13,87.53,78.98,92.04,87.18,94.92,84.95,0,99,1,1,1,98.25,Responsibility,Displays kindness and empathy,AO,3,Requires regular monitoring for academic progress,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.99999999999,2,1,1,0
ST-0341,2025-2026,Grade 9,B,3,75.66,76.1,71.66,66.4,67.95,54.24,90.91,82.84,73.22,2,99,1,0,0,98.75,Excellence,Practices honesty,RO,3,Requires regular monitoring for academic progress,Unknown,,,Unknown,,At Risk,0.99999999999,0.0,1,1,1,1
ST-0342,2025-2026,Grade 9,D,1,66.52,73.32,67.54,55.78,72.83,69.37,66.07,68.66,67.51,3,99,1,1,0,98.25,Responsibility,Displays kindness and empathy,SO,1,Improving steadily in class participation,Unknown,,,Unknown,,At Risk,0.99999999999,0.99999999999,0,1,1,1
ST-0343,2024-2025,Grade 5,D,2,85.48,94.83,83.83,77.57,98.35,81.7,67.47,89.17,84.8,0,99,1,3,0,97.25,Respect,Displays kindness and empathy,AO,2,Shows potential but needs more consistency,Unknown,,,Unknown,,Not At Risk,0.99999999999,2.99999999997,2,1,1,0
ST-0344,2024-2025,Grade 7,D,1,71.08,68.94,74.44,85.26,64.43,79.34,79.12,70.33,74.12,2,100,0,2,1,99.0,Compassion,Displays kindness and empathy,SO,1,Improving steadily in class participation,Unknown,,,Unknown,,At Risk,0.0,1.99999999998,0,1,1,1
ST-0345,2025-2026,Grade 9,D,4,80.72,80.61,86.57,75.61,90.61,66.85,87.04,82.46,81.31,0,99,1,2,1,97.75,Integrity,Demonstrates effort and perseverance,AO,4,Demonstrates positive effort in class,Unknown,,,Unknown,,Not At Risk,0.99999999999,1.99999999998,1,1,1,0
ST-0346,2024-2025,Grade 4,C,1,83.43,73.21,85.95,94.66,84.34,72.31,76.04,100.0,83.74,0,99,1,1,1,98.25,Integrity,Displays kindness and empathy,SO,1,Requires regular monitoring for academic progress,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.99999999999,2,1,1,0
ST-0347,2024-2025,Grade 9,B,1,52.89,64.23,73.23,77.01,78.06,78.28,71.26,75.25,71.28,2,99,1,1,0,98.25,Responsibility,Displays kindness and empathy,SO,1,Demonstrates positive effort in class,Unknown,,,Unknown,,At Risk,0.99999999999,0.99999999999,0,1,1,1
ST-0348,2025-2026,Grade 5,C,4,94.53,79.91,70.76,86.22,82.47,91.44,70.87,77.46,81.71,0,100,0,1,1,99.5,Excellence,Practices honesty,SO,4,Improving steadily in class participation,Unknown,,,Unknown,,Not At Risk,0.0,0.99999999999,2,1,1,0
ST-0349,2024-2025,Grade 6,A,3,70.05,70.15,76.85,50.0,64.73,66.13,76.01,69.4,67.91,3,94,6,5,1,90.0,Respect,Demonstrates effort and perseverance,RO,3,Demonstrates positive effort in class,Counseling,2025-03-15,Parent/guardian concern about performance,Not Yet Evaluated,False,Not At Risk,5.99999999994,4.99999999995,0,1,1,0
ST-0350,2025-2026,Grade 5,C,2,91.7,94.59,88.95,73.68,79.71,82.5,91.1,85.55,85.97,0,99,1,2,0,97.75,Integrity,Shows respect to teachers and peers,RO,2,Needs follow-up on attendance and punctuality,Unknown,,,Unknown,,Not At Risk,0.99999999999,1.99999999998,3,1,1,0
ST-0351,2024-2025,Grade 10,B,2,69.65,78.93,89.79,77.46,92.66,59.59,73.17,76.75,77.25,0,95,5,5,3,91.25,Compassion,Displays kindness and empathy,SO,2,Improving steadily in class participation,Unknown,,,Unknown,,At Risk,4.99999999995,4.99999999995,1,1,1,1
ST-0352,2025-2026,Grade 4,B,3,91.88,75.01,80.39,86.76,93.31,95.89,85.86,90.13,87.4,0,100,0,2,1,99.0,Excellence,Shows respect to teachers and peers,AO,3,Improving steadily in class participation,Unknown,,,Unknown,,Not At Risk,0.0,1.99999999998,4,1,1,0
ST-0353,2025-2026,Grade 7,B,1,64.8,63.12,82.64,69.98,70.17,74.3,74.14,81.66,72.6,2,99,1,2,1,97.75,Integrity,Displays kindness and empathy,SO,1,Shows potential but needs more consistency,Tutoring,2025-01-15,Need for academic support and monitoring,Worsened,False,At Risk,0.99999999999,1.99999999998,0,1,1,1
ST-0354,2024-2025,Grade 4,A,1,94.83,86.7,79.26,82.68,84.89,72.28,90.86,94.16,85.71,0,99,1,1,1,98.25,Excellence,Completes assignments on time,AO,1,Demonstrates positive effort in class,Unknown,,,Unknown,,At Risk,0.99999999999,0.99999999999,3,1,1,1
